conv_id,context,prompt,speaker_utterance,listener_utterance,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,empathy
hit:9900_conv:19800,faithful,I avoided kissing a girl while I was out one night. I'm in a relationship.,Phew that was close.,What happended?,-0.177,-0.311,-0.435,0.0,0.0,0.0,4,2,1
hit:9900_conv:19800,faithful,I avoided kissing a girl while I was out one night. I'm in a relationship.,I got proposed a kiss at a party but I said no.,Did you not like the person?,0.915,0.653,0.177,0.365,-0.28400000000000003,0.042,12,6,1
hit:9030_conv:18060,embarrassed,At work_comma_ we went together for lunch. When it was time to pay_comma_ I notice that I forgot my wallet at the office.,At work_comma_ we went together for lunch. When it was time to pay_comma_ I notice that I forgot my wallet at the office.,What happens next.,0.33599999999999997,-0.14600000000000002,0.16275,0.0,0.0,0.0,23,3,1
hit:9030_conv:18060,embarrassed,At work_comma_ we went together for lunch. When it was time to pay_comma_ I notice that I forgot my wallet at the office.,I felt a little bit ashamed. I asked to a cowoker if he could pay. He did. I paid him back at the office.,Well I guess it worked itself out. ,-0.1457142857142857,-0.22342857142857145,-0.23742857142857146,0.28,-0.074,-0.116,24,7,1
hit:12020_conv:24040,jealous,My mom and sisters went shopping. My mom paid for my sisters' clothing but she didn't pay for mine.,I went shopping with my mom and sisters. My mom paid for my sisters' items but she did not pay for mine.,How come? Is your sister a minor and are you an adult?,0.5660000000000001,-0.22371428571428573,0.17285714285714285,0.255,-0.3405,0.04099999999999998,22,12,3
hit:12020_conv:24040,jealous,My mom and sisters went shopping. My mom paid for my sisters' clothing but she didn't pay for mine.,My sisters are all adults_comma_ I am the middle child.,That doesn't sound fair at all_comma_ I wonder why she did that.,0.5505,-0.28400000000000003,0.030999999999999986,0.6773333333333333,0.3006666666666667,0.204,10,12,3
hit:12020_conv:24040,jealous,My mom and sisters went shopping. My mom paid for my sisters' clothing but she didn't pay for mine.,I paid my bill and I felt so bad.,If I were you_comma_ I would ask your mom why she paid for your sisters; items and not yours. That's so mean.,-0.224,-0.03733333333333333,-0.01733333333333333,0.30033333333333334,-0.25033333333333335,0.05733333333333334,9,22,3
hit:12020_conv:24040,jealous,My mom and sisters went shopping. My mom paid for my sisters' clothing but she didn't pay for mine.,It is very mean. I have a good job so maybe they think I am better off financially.,Now that I think of it_comma_ it most likely is the reason why; maybe she doesn't even think of it as a mean act and maybe means no harm by it. Regardless it is important to share how you're feeling with her.,0.446,-0.1308,0.23279999999999998,0.2703636363636363,-0.00890909090909092,0.22036363636363634,18,42,3
hit:12366_conv:24732,disappointed,I'm a little sad that Summer's almost over.,I wish that Summer wasn't almost over.,I feel that_comma_ even though I prefer Winter,0.583,-0.044,0.197,0.4833333333333334,-0.10533333333333333,0.08800000000000001,7,8,2
hit:12366_conv:24732,disappointed,I'm a little sad that Summer's almost over.,Yeah_comma_ I like the fall_comma_ but the change does make me a bit sad. It's a growing older type of thing.,I get that_comma_ but all seasons are good_comma_ you miss the ones that it is not,-0.0485,-0.2115,-0.31224999999999997,0.434,-0.1384,-0.0008000000000000007,21,16,2
hit:5088_conv:10177,disappointed,I finally got around to watching the Black Panther movie.  It was a real let down for me I I don't get what all the hype was about.,I finally got around to watching the Black Panther movie. It was a real let down for me I I don't get what all the hype was about.,I still have yet to see it. I hate how hype affects things. I wish you could always get to things before they become really pumped up.I bet if you watch again sometime later_comma_ you'll find it a little better.,0.164,0.018285714285714284,0.11285714285714284,0.05342857142857144,-0.028142857142857147,-0.063,28,40,3
hit:5088_conv:10177,disappointed,I finally got around to watching the Black Panther movie.  It was a real let down for me I I don't get what all the hype was about.,I hope so.  I feel on the out because all my friends loved it so much.  It just felt too busy to me.,I never get too wild into the Marvel movies. Seems like you always know how it's going to end. To me_comma_ they're good_comma_ not great. And they can get repetitive.,0.5356666666666666,-0.09966666666666667,0.17666666666666667,0.35327272727272735,0.08345454545454543,0.1954545454545455,23,30,3
hit:3624_conv:7249,caring,I felt like sharing a story about last week for me. I found a kitten on the side of the road and took it to my house.,Hi_comma_ I found a kitten last week!,That is so amazing! Do you love cats as much as I love dogs_comma_ Ha!,0.43933333333333335,-0.32,-0.266,0.7108,0.05400000000000001,0.1888,7,15,3
hit:3624_conv:7249,caring,I felt like sharing a story about last week for me. I found a kitten on the side of the road and took it to my house.,Maybe I do. I kept this one and named it Kitty the Kat.,I found a cat too as a stray. We kept hoping we would find it's owner so never gave her a name so her name was forever Miss Kitty.,0.18266666666666667,-0.17599999999999996,-0.01933333333333333,0.2158,-0.11179999999999998,-0.048,13,29,3
hit:9533_conv:19067,surprised,When my family came to visit me for the holidays. ,My family came up to visit me the other day_comma_ totally unexpected. ,Oh? What did you end up doing with them?,0.5112,-0.1052,0.0047999999999999935,-0.604,-0.302,-0.404,12,9,3
hit:9533_conv:19067,surprised,When my family came to visit me for the holidays. ,We went out to eat_comma_ and showed them the city i live in. We are in totally different states. ,That is pretty fun to do. I used to do that when i was in college with my family.,0.48400000000000004,-0.05333333333333332,0.1423333333333333,0.47285714285714286,0.031714285714285716,0.13599999999999998,19,19,3
hit:6378_conv:12757,content,I am ok with my current job for now.,I am ok with my current job for now.,are you gonna stay there for ever,0.319,-0.147,0.329,0.208,-0.45,0.032,9,7,1
hit:6378_conv:12757,content,I am ok with my current job for now.,I will stay there at least ten more years.,that seems like a long time,0.20299999999999999,-0.38649999999999995,0.036,0.24266666666666667,-0.3373333333333333,0.06533333333333334,9,6,1
hit:3653_conv:7307,proud,I purchased my first new vehicle yesterday.,I purchased my first new vehicle yesterday.,That must be very exciting! I hope to get a new vehicle soon as well.,0.3415,-0.0795,0.0615,0.5276666666666666,0.04666666666666667,0.23933333333333331,7,15,3
hit:3653_conv:7307,proud,I purchased my first new vehicle yesterday.,Its not the cheapest but_comma_ i've always baught used and wanted something new for once when it comes to vehicles.,Yeah_comma_ sometimes it's good to get brand new if you can afford it! Buying old runs the risk of it breaking more.,0.22050000000000003,-0.18500000000000003,-0.036500000000000005,0.29375,0.17575,0.11875000000000001,20,22,3
hit:11398_conv:22796,annoyed,When i went to pick up my pod from the place I was told it wasn't there. They had moved it 30 miles away without telling us when we confirmed earlier in the day.,When I went to pick up my pod from my move_comma_ it wasn't even there.,That is terrible. Did you complain to the company and get a discount?,0.09066666666666667,0.0046666666666666705,0.02266666666666667,0.029599999999999994,0.23199999999999998,0.09239999999999997,15,13,2
hit:11398_conv:22796,annoyed,When i went to pick up my pod from the place I was told it wasn't there. They had moved it 30 miles away without telling us when we confirmed earlier in the day.,I sure did_comma_ but didn't help I had to pay the movers to drive another 30 miles away. even after confirming that morning with pods.,Yeah_comma_ moving can be so stressful and expensive sometimes.,0.21000000000000002,-0.09875,0.06574999999999998,-0.18749999999999997,0.16299999999999998,-0.0845,25,9,2
hit:12148_conv:24296,confident,swim competition,I used to swim competitively when I was a kid. I started around 4th grade. ,That is great.  Do you still swim?,0.25,-0.21000000000000002,-0.14300000000000002,0.646,0.126,0.339,15,7,2
hit:12148_conv:24296,confident,swim competition,No not anymore. I wish I did but I have gotten kind of lazy since those days. ,Well you can start slowly_comma_ I'm sure you will find your motivation again,0.4,-0.322,-0.125,0.378,-0.14514285714285716,0.21371428571428572,17,13,2
hit:7656_conv:15312,confident,I took an important test last week.  I am sure I did good.,I took an important test last week.,I hope you did well.  Was it difficult?,0.19066666666666668,-0.09266666666666667,0.13066666666666668,0.16199999999999998,0.017000000000000015,0.247,7,8,2
hit:7656_conv:15312,confident,I took an important test last week.  I am sure I did good.,Yes_comma_ but I am sure I did good.,What was the test over?,0.662,-0.362,0.32699999999999996,-0.102,0.0,0.018,8,5,2
hit:4087_conv:8174,surprised,I've met a girl whom I haven't seen for ages in a big town once_comma_ by a complete accident.,"It's very strange when you meet somebody you know, in the middle of a megalopolis. ","Yeah, it's like a small world.",0.14850000000000002,-0.15450000000000003,-0.01050000000000001,0.25533333333333336,-0.3653333333333333,-0.12266666666666666,15,6,2
hit:4087_conv:8174,surprised,I've met a girl whom I haven't seen for ages in a big town once_comma_ by a complete accident.,"Exactly, how does it even work?",I think it is merely a coincidence.,0.269,-0.068,0.086,0.39799999999999996,-0.14200000000000002,0.13599999999999998,6,7,2
hit:5321_conv:10643,trusting,I gave my best friend a spare key to my house in case I ever got locked out or needed then to go get something for me.,Gave my friend a spare key to my house just in case I get locked out or need them to go in for an emergency.,That's nice that you have someone you can trust like that.,0.12155555555555558,-0.11,-0.031333333333333324,0.5995,-0.14900000000000002,0.1455,25,11,3
hit:5321_conv:10643,trusting,I gave my best friend a spare key to my house in case I ever got locked out or needed then to go get something for me.,"Yea it is, they actually give me theirs first and I figured I'd do the same.",I'm glad for you on all of that.,0.41733333333333333,-0.16133333333333333,0.1733333333333333,0.876,0.52,0.48,16,8,3
hit:7847_conv:15695,angry,Every time I clean up my kids room they mess it up again within a day. I don't know why they won't just keep their room clean. I get so upset when they don't listen to me!,Every time I clean my kids room they go in and mess it up again. I am so ticked off at them.,That is why you never have kids.,0.15485714285714286,-0.18171428571428572,-0.136,0.52,-0.094,-0.404,22,7,1
hit:7847_conv:15695,angry,Every time I clean up my kids room they mess it up again within a day. I don't know why they won't just keep their room clean. I get so upset when they don't listen to me!,Well I don't understand why they can't keep their room clean. I tell them so many times!,I also keep my room dirty.,0.395,-0.413,0.067,0.06400000000000002,-0.3073333333333333,-0.22533333333333336,17,6,1
